pp,name,season,gf,points,gc,pg,pe,pj,position,day
10,Alcorcón,Temporada 2012-13,45,56,39,17,5,32,2,Jornada 32
9,Almería,Temporada 2012-13,55,55,39,16,7,32,3,Jornada 32
6,Villarreal,Temporada 2012-13,44,54,29,14,12,32,4,Jornada 32
10,Girona,Temporada 2012-13,55,54,41,16,6,32,5,Jornada 32
9,Las Palmas,Temporada 2012-13,52,51,44,14,9,32,6,Jornada 32
13,Ponferradina,Temporada 2012-13,46,49,43,15,4,32,7,Jornada 32
11,Córdoba,Temporada 2012-13,42,47,38,13,8,32,8,Jornada 32
12,Barcelona B,Temporada 2012-13,66,46,58,13,7,32,9,Jornada 32
10,Sporting,Temporada 2012-13,45,46,39,12,10,32,10,Jornada 32
12,Lugo,Temporada 2012-13,35,46,37,13,7,32,11,Jornada 32
9,Numancia,Temporada 2012-13,39,45,35,11,12,32,12,Jornada 32
14,Recreativo,Temporada 2012-13,40,44,47,13,5,32,13,Jornada 32
13,Sabadell,Temporada 2012-13,43,43,49,12,7,32,14,Jornada 32
16,RM Castilla,Temporada 2012-13,52,38,52,11,5,32,15,Jornada 32
11,Guadalajara,Temporada 2012-13,32,34,36,8,10,29,16,Jornada 29
13,Murcia,Temporada 2012-13,32,34,38,9,7,29,17,Jornada 29
11,Mirandés,Temporada 2012-13,23,34,29,8,10,29,18,Jornada 29
15,Racing,Temporada 2012-13,24,30,39,8,6,29,19,Jornada 29
14,Huesca,Temporada 2012-13,30,29,39,7,8,29,20,Jornada 29
15,Hércules,Temporada 2012-13,28,26,42,6,8,29,21,Jornada 29
17,Xerez,Temporada 2012-13,23,22,47,5,7,29,22,Jornada 29
12,Guadalajara,Temporada 2012-13,34,35,40,8,11,31,16,Jornada 31
15,Murcia,Temporada 2012-13,32,34,40,9,7,31,17,Jornada 31
13,Mirandés,Temporada 2012-13,23,34,35,8,10,31,18,Jornada 31
15,Huesca,Temporada 2012-13,31,32,40,8,8,31,19,Jornada 31
15,Hércules,Temporada 2012-13,33,32,43,8,8,31,20,Jornada 31
16,Racing,Temporada 2012-13,27,31,43,8,7,31,21,Jornada 31
18,Xerez,Temporada 2012-13,25,23,50,5,8,31,22,Jornada 31
12,Guadalajara,Temporada 2012-13,35,38,40,9,11,32,16,Jornada 32
15,Murcia,Temporada 2012-13,33,35,41,9,8,32,17,Jornada 32
14,Mirandés,Temporada 2012-13,24,34,40,8,10,32,18,Jornada 32
15,Hércules,Temporada 2012-13,34,33,44,8,9,32,19,Jornada 32
16,Racing,Temporada 2012-13,27,32,43,8,8,32,20,Jornada 32
16,Huesca,Temporada 2012-13,32,32,42,8,8,32,21,Jornada 32
19,Xerez,Temporada 2012-13,25,23,54,5,8,32,22,Jornada 32
4,Elche,Temporada 2012-13,45,72,19,21,9,34,1,Jornada 34
10,Girona,Temporada 2012-13,61,60,43,18,6,34,2,Jornada 34
11,Alcorcón,Temporada 2012-13,46,59,40,18,5,34,3,Jornada 34
6,Villarreal,Temporada 2012-13,51,58,31,15,13,34,4,Jornada 34
10,Almería,Temporada 2012-13,57,58,41,17,7,34,5,Jornada 34
9,Las Palmas,Temporada 2012-13,53,55,44,15,10,34,6,Jornada 34
14,Ponferradina,Temporada 2012-13,47,52,44,16,4,34,7,Jornada 34
12,Barcelona B,Temporada 2012-13,68,50,59,14,8,34,8,Jornada 34
11,Sporting,Temporada 2012-13,51,49,43,13,10,34,9,Jornada 34
13,Córdoba,Temporada 2012-13,43,47,42,13,8,34,10,Jornada 34
13,Lugo,Temporada 2012-13,35,47,38,13,8,34,11,Jornada 34
14,Sabadell,Temporada 2012-13,50,46,56,13,7,34,12,Jornada 34
11,Numancia,Temporada 2012-13,40,45,42,11,12,34,13,Jornada 34
16,RM Castilla,Temporada 2012-13,60,44,54,13,5,34,14,Jornada 34
16,Recreativo,Temporada 2012-13,42,44,52,13,5,34,15,Jornada 34
13,Guadalajara,Temporada 2012-13,38,41,44,10,11,34,16,Jornada 34
14,Mirandés,Temporada 2012-13,26,38,41,9,11,34,17,Jornada 34
16,Murcia,Temporada 2012-13,36,36,47,9,9,34,18,Jornada 34
15,Hércules,Temporada 2012-13,34,35,44,8,11,34,19,Jornada 34
17,Huesca,Temporada 2012-13,37,35,50,9,8,34,20,Jornada 34
17,Racing,Temporada 2012-13,28,35,44,9,8,34,21,Jornada 34
20,Xerez,Temporada 2012-13,26,24,56,5,9,34,22,Jornada 34
4,Elche,Temporada 2012-13,42,64,18,19,7,30,1,Jornada 30
10,Alcorcón,Temporada 2012-13,43,54,37,17,3,30,2,Jornada 30
8,Almería,Temporada 2012-13,53,52,37,15,7,30,3,Jornada 30
9,Girona,Temporada 2012-13,50,51,39,15,6,30,4,Jornada 30
6,Villarreal,Temporada 2012-13,38,50,27,13,11,30,5,Jornada 30
8,Las Palmas,Temporada 2012-13,48,48,43,13,9,30,6,Jornada 30
10,Barcelona B,Temporada 2012-13,66,46,55,13,7,30,7,Jornada 30
13,Ponferradina,Temporada 2012-13,43,45,41,14,3,30,8,Jornada 30
10,Córdoba,Temporada 2012-13,39,44,34,12,8,30,9,Jornada 30
11,Sabadell,Temporada 2012-13,43,43,42,12,7,30,10,Jornada 30
9,Numancia,Temporada 2012-13,36,41,33,10,11,30,11,Jornada 30
10,Sporting,Temporada 2012-13,43,40,39,10,10,30,12,Jornada 30
12,Lugo,Temporada 2012-13,28,40,35,11,7,30,13,Jornada 30
14,Recreativo,Temporada 2012-13,37,40,46,12,4,30,14,Jornada 30
15,RM Castilla,Temporada 2012-13,48,35,51,10,5,30,15,Jornada 30
11,Guadalajara,Temporada 2012-13,34,35,38,8,11,30,16,Jornada 30
14,Murcia,Temporada 2012-13,32,34,39,9,7,30,17,Jornada 30
12,Mirandés,Temporada 2012-13,23,34,31,8,10,30,18,Jornada 30
15,Racing,Temporada 2012-13,25,31,40,8,7,30,19,Jornada 30
15,Huesca,Temporada 2012-13,30,29,40,7,8,30,20,Jornada 30
15,Hércules,Temporada 2012-13,31,29,43,7,8,30,21,Jornada 30
17,Xerez,Temporada 2012-13,24,23,48,5,8,30,22,Jornada 30
5,Elche,Temporada 2012-13,45,72,20,21,9,35,1,Jornada 35
10,Girona,Temporada 2012-13,65,63,43,19,6,35,2,Jornada 35
11,Alcorcón,Temporada 2012-13,47,62,40,19,5,35,3,Jornada 35
6,Villarreal,Temporada 2012-13,52,61,31,16,13,35,4,Jornada 35
10,Almería,Temporada 2012-13,58,59,42,17,8,35,5,Jornada 35
9,Las Palmas,Temporada 2012-13,55,58,45,16,10,35,6,Jornada 35
14,Ponferradina,Temporada 2012-13,48,55,44,17,4,35,7,Jornada 35
12,Barcelona B,Temporada 2012-13,69,51,60,14,9,35,8,Jornada 35
12,Sporting,Temporada 2012-13,51,49,44,13,10,35,9,Jornada 35
16,RM Castilla,Temporada 2012-13,66,47,55,14,5,35,10,Jornada 35
14,Córdoba,Temporada 2012-13,43,47,43,13,8,35,11,Jornada 35
14,Sabadell,Temporada 2012-13,51,47,57,13,8,35,12,Jornada 35
14,Lugo,Temporada 2012-13,35,47,42,13,8,35,13,Jornada 35
11,Numancia,Temporada 2012-13,41,46,43,11,13,35,14,Jornada 35
16,Recreativo,Temporada 2012-13,43,45,53,13,6,35,15,Jornada 35
4,Elche,Temporada 2012-13,43,69,18,20,9,33,1,Jornada 33
9,Almería,Temporada 2012-13,57,58,40,17,7,33,2,Jornada 33
6,Villarreal,Temporada 2012-13,50,57,30,15,12,33,3,Jornada 33
10,Girona,Temporada 2012-13,60,57,43,17,6,33,4,Jornada 33
11,Alcorcón,Temporada 2012-13,45,56,40,17,5,33,5,Jornada 33
9,Las Palmas,Temporada 2012-13,53,54,44,15,9,33,6,Jornada 33
14,Ponferradina,Temporada 2012-13,46,49,44,15,4,33,7,Jornada 33
12,Barcelona B,Temporada 2012-13,67,47,59,13,8,33,8,Jornada 33
12,Córdoba,Temporada 2012-13,43,47,41,13,8,33,9,Jornada 33
12,Lugo,Temporada 2012-13,35,47,37,13,8,33,10,Jornada 33
13,Sabadell,Temporada 2012-13,47,46,52,13,7,33,11,Jornada 33
11,Sporting,Temporada 2012-13,48,46,43,12,10,33,12,Jornada 33
10,Numancia,Temporada 2012-13,40,45,41,11,12,33,13,Jornada 33
15,Recreativo,Temporada 2012-13,41,44,49,13,5,33,14,Jornada 33
16,RM Castilla,Temporada 2012-13,57,41,53,12,5,33,15,Jornada 33
13,Guadalajara,Temporada 2012-13,39,44,44,11,11,35,16,Jornada 35
15,Hércules,Temporada 2012-13,35,38,44,9,11,35,17,Jornada 35
15,Mirandés,Temporada 2012-13,27,38,47,9,11,35,18,Jornada 35
16,Murcia,Temporada 2012-13,37,37,48,9,10,35,19,Jornada 35
18,Racing,Temporada 2012-13,28,35,45,9,8,35,20,Jornada 35
18,Huesca,Temporada 2012-13,37,35,51,9,8,35,21,Jornada 35
21,Xerez,Temporada 2012-13,27,24,58,5,9,35,22,Jornada 35
12,Guadalajara,Temporada 2012-13,38,41,41,10,11,33,16,Jornada 33
16,Racing,Temporada 2012-13,28,35,43,9,8,33,17,Jornada 33
16,Murcia,Temporada 2012-13,35,35,46,9,8,33,18,Jornada 33
14,Mirandés,Temporada 2012-13,25,35,41,8,11,33,19,Jornada 33
15,Hércules,Temporada 2012-13,34,34,44,8,10,33,20,Jornada 33
17,Huesca,Temporada 2012-13,33,32,47,8,8,33,21,Jornada 33
19,Xerez,Temporada 2012-13,25,24,54,5,9,33,22,Jornada 33
5,Elche,Temporada 2012-13,45,73,20,21,10,36,1,Jornada 36
11,Alcorcón,Temporada 2012-13,49,65,41,20,5,36,2,Jornada 36
10,Girona,Temporada 2012-13,65,64,43,19,7,36,3,Jornada 36
6,Villarreal,Temporada 2012-13,52,62,31,16,14,36,4,Jornada 36
11,Almería,Temporada 2012-13,58,59,43,17,8,36,5,Jornada 36
10,Las Palmas,Temporada 2012-13,56,58,50,16,10,36,6,Jornada 36
14,Ponferradina,Temporada 2012-13,49,56,45,17,5,36,7,Jornada 36
12,Barcelona B,Temporada 2012-13,71,54,61,15,9,36,8,Jornada 36
14,Córdoba,Temporada 2012-13,48,50,44,14,8,36,9,Jornada 36
13,Sporting,Temporada 2012-13,51,49,45,13,10,36,10,Jornada 36
16,RM Castilla,Temporada 2012-13,69,48,58,14,6,36,11,Jornada 36
14,Lugo,Temporada 2012-13,35,48,42,13,9,36,12,Jornada 36
16,Recreativo,Temporada 2012-13,44,48,53,14,6,36,13,Jornada 36
11,Numancia,Temporada 2012-13,44,47,46,11,14,36,14,Jornada 36
15,Sabadell,Temporada 2012-13,51,47,59,13,8,36,15,Jornada 36
5,Elche,Temporada 2012-13,48,76,22,22,10,37,1,Jornada 37
10,Girona,Temporada 2012-13,68,67,45,20,7,37,2,Jornada 37
12,Alcorcón,Temporada 2012-13,51,65,44,20,5,37,3,Jornada 37
7,Villarreal,Temporada 2012-13,54,62,34,16,14,37,4,Jornada 37
11,Almería,Temporada 2012-13,60,62,44,18,8,37,5,Jornada 37
10,Las Palmas,Temporada 2012-13,60,61,52,17,10,37,6,Jornada 37
14,Ponferradina,Temporada 2012-13,50,59,45,18,5,37,7,Jornada 37
12,Barcelona B,Temporada 2012-13,73,55,63,15,10,37,8,Jornada 37
14,Córdoba,Temporada 2012-13,51,53,45,15,8,37,9,Jornada 37
16,RM Castilla,Temporada 2012-13,71,51,58,15,6,37,10,Jornada 37
15,Sabadell,Temporada 2012-13,53,50,60,14,8,37,11,Jornada 37
14,Sporting,Temporada 2012-13,53,49,49,13,10,37,12,Jornada 37
14,Lugo,Temporada 2012-13,37,49,44,13,10,37,13,Jornada 37
17,Recreativo,Temporada 2012-13,44,48,54,14,6,37,14,Jornada 37
12,Numancia,Temporada 2012-13,45,47,48,11,14,37,15,Jornada 37
14,Guadalajara,Temporada 2012-13,39,44,45,11,11,36,16,Jornada 36
15,Hércules,Temporada 2012-13,36,41,44,10,11,36,17,Jornada 36
15,Mirandés,Temporada 2012-13,29,41,47,10,11,36,18,Jornada 36
16,Murcia,Temporada 2012-13,38,40,48,10,10,36,19,Jornada 36
18,Huesca,Temporada 2012-13,38,36,52,9,9,36,20,Jornada 36
19,Racing,Temporada 2012-13,29,35,47,9,8,36,21,Jornada 36
22,Xerez,Temporada 2012-13,28,24,60,5,9,36,22,Jornada 36
14,Guadalajara,Temporada 2012-13,40,45,46,11,12,37,16,Jornada 37
15,Hércules,Temporada 2012-13,38,44,45,11,11,37,17,Jornada 37
15,Mirandés,Temporada 2012-13,30,42,48,10,12,37,18,Jornada 37
17,Murcia,Temporada 2012-13,38,40,50,10,10,37,19,Jornada 37
19,Huesca,Temporada 2012-13,39,36,54,9,9,37,20,Jornada 37
20,Racing,Temporada 2012-13,30,35,49,9,8,37,21,Jornada 37
23,Xerez,Temporada 2012-13,29,24,63,5,9,37,22,Jornada 37
1,Hércules,Temporada 2011-12,12,25,4,8,1,10,1,Jornada 1
2,Sabadell,Temporada 2011-12,16,20,12,6,2,10,2,Jornada 1
1,Valladolid,Temporada 2011-12,16,19,9,5,4,10,3,Jornada 1
1,Almería,Temporada 2011-12,15,19,8,5,4,10,4,Jornada 1
2,Córdoba,Temporada 2011-12,8,18,7,5,3,10,5,Jornada 1
3,Celta,Temporada 2011-12,19,17,11,5,2,10,6,Jornada 1
3,Guadalajara,Temporada 2011-12,14,17,16,5,2,10,7,Jornada 1
2,Las Palmas,Temporada 2011-12,14,16,11,4,4,10,8,Jornada 1
4,Deportivo,Temporada 2011-12,15,16,14,5,1,10,9,Jornada 1
3,Murcia,Temporada 2011-12,14,15,12,4,3,10,10,Jornada 1
4,Alcorcón,Temporada 2011-12,14,14,9,4,2,10,11,Jornada 1
4,Elche,Temporada 2011-12,13,14,12,4,2,10,12,Jornada 1
3,Xerez,Temporada 2011-12,10,13,11,3,4,10,13,Jornada 1
4,Numancia,Temporada 2011-12,11,12,10,3,3,10,14,Jornada 1
5,Barcelona B,Temporada 2011-12,17,11,15,3,2,10,15,Jornada 1
3,Villarreal B,Temporada 2011-12,17,11,18,2,5,10,16,Jornada 1
5,Alcoyano,Temporada 2011-12,10,9,15,2,3,10,17,Jornada 1
6,Recreativo,Temporada 2011-12,7,8,12,2,2,10,18,Jornada 1
6,Cartagena,Temporada 2011-12,7,8,16,2,2,10,19,Jornada 1
5,Girona,Temporada 2011-12,12,7,19,1,4,10,20,Jornada 1
6,Huesca,Temporada 2011-12,11,6,20,1,3,10,21,Jornada 1
6,Gimnástic,Temporada 2011-12,7,4,18,0,4,10,22,Jornada 1
5,Elche,Temporada 2012-13,49,77,23,22,11,38,1,Jornada 38
11,Girona,Temporada 2012-13,70,67,49,20,7,38,2,Jornada 38
7,Villarreal,Temporada 2012-13,57,65,35,17,14,38,3,Jornada 38
11,Almería,Temporada 2012-13,65,65,47,19,8,38,4,Jornada 38
13,Alcorcón,Temporada 2012-13,52,65,47,20,5,38,5,Jornada 38
10,Las Palmas,Temporada 2012-13,60,62,52,17,11,38,6,Jornada 38
14,Ponferradina,Temporada 2012-13,50,60,45,18,6,38,7,Jornada 38
12,Barcelona B,Temporada 2012-13,74,56,64,15,11,38,8,Jornada 38
15,Córdoba,Temporada 2012-13,51,53,48,15,8,38,9,Jornada 38
14,Sporting,Temporada 2012-13,56,52,49,14,10,38,10,Jornada 38
15,Sabadell,Temporada 2012-13,54,51,61,14,9,38,11,Jornada 38
17,RM Castilla,Temporada 2012-13,71,51,59,15,6,38,12,Jornada 38
15,Lugo,Temporada 2012-13,40,49,49,13,10,38,13,Jornada 38
18,Recreativo,Temporada 2012-13,44,48,56,14,6,38,14,Jornada 38
12,Numancia,Temporada 2012-13,47,48,50,11,15,38,15,Jornada 38
15,Hércules,Temporada 2012-13,40,47,45,12,11,38,16,Jornada 38
14,Guadalajara,Temporada 2012-13,42,46,48,11,13,38,17,Jornada 38
15,Mirandés,Temporada 2012-13,30,43,48,10,13,38,18,Jornada 38
17,Murcia,Temporada 2012-13,39,41,51,10,11,38,19,Jornada 38
20,Racing,Temporada 2012-13,31,38,49,10,8,38,20,Jornada 38
19,Huesca,Temporada 2012-13,39,37,54,9,10,38,21,Jornada 38
23,Xerez,Temporada 2012-13,33,27,65,6,9,38,22,Jornada 38
1,Hércules,Temporada 2011-12,12,25,4,8,1,10,1,Jornada 2
2,Sabadell,Temporada 2011-12,16,20,12,6,2,10,2,Jornada 2
1,Valladolid,Temporada 2011-12,16,19,9,5,4,10,3,Jornada 2
1,Almería,Temporada 2011-12,15,19,8,5,4,10,4,Jornada 2
2,Córdoba,Temporada 2011-12,8,18,7,5,3,10,5,Jornada 2
3,Celta,Temporada 2011-12,19,17,11,5,2,10,6,Jornada 2
3,Guadalajara,Temporada 2011-12,14,17,16,5,2,10,7,Jornada 2
2,Las Palmas,Temporada 2011-12,14,16,11,4,4,10,8,Jornada 2
3,Deportivo,Temporada 2011-12,14,16,12,5,1,9,9,Jornada 2
3,Murcia,Temporada 2011-12,14,15,12,4,3,10,10,Jornada 2
4,Alcorcón,Temporada 2011-12,14,14,9,4,2,10,11,Jornada 2
4,Elche,Temporada 2011-12,13,14,12,4,2,10,12,Jornada 2
3,Xerez,Temporada 2011-12,10,13,11,3,4,10,13,Jornada 2
4,Numancia,Temporada 2011-12,11,12,10,3,3,10,14,Jornada 2
5,Barcelona B,Temporada 2011-12,17,11,15,3,2,10,15,Jornada 2
3,Villarreal B,Temporada 2011-12,17,11,18,2,5,10,16,Jornada 2
5,Alcoyano,Temporada 2011-12,10,9,15,2,3,10,17,Jornada 2
6,Recreativo,Temporada 2011-12,7,8,12,2,2,10,18,Jornada 2
5,Girona,Temporada 2011-12,12,7,19,1,4,10,19,Jornada 2
6,Huesca,Temporada 2011-12,11,6,20,1,3,10,20,Jornada 2
6,Cartagena,Temporada 2011-12,5,5,15,1,2,9,21,Jornada 2
6,Gimnástic,Temporada 2011-12,7,4,18,0,4,10,22,Jornada 2
0,Valladolid,Temporada 2011-12,5,6,0,2,0,2,1,Jornada 3
0,Elche,Temporada 2011-12,5,6,1,2,0,2,2,Jornada 3
0,Celta,Temporada 2011-12,5,6,2,2,0,2,3,Jornada 3
0,Hércules,Temporada 2011-12,3,6,0,2,0,2,4,Jornada 3
0,Sabadell,Temporada 2011-12,6,6,4,2,0,2,5,Jornada 3
0,Guadalajara,Temporada 2011-12,3,4,1,1,1,2,6,Jornada 3
0,Las Palmas,Temporada 2011-12,2,4,1,1,1,2,7,Jornada 3
1,Barcelona B,Temporada 2011-12,4,3,2,1,0,2,8,Jornada 3
1,Alcorcón,Temporada 2011-12,3,3,1,1,0,2,9,Jornada 3
1,Villarreal B,Temporada 2011-12,5,3,4,1,0,2,10,Jornada 3
1,Deportivo,Temporada 2011-12,1,3,1,1,0,2,11,Jornada 3
1,Xerez,Temporada 2011-12,1,3,2,1,0,2,12,Jornada 3
0,Almería,Temporada 2011-12,3,2,3,0,2,2,13,Jornada 3
0,Numancia,Temporada 2011-12,1,2,1,0,2,2,14,Jornada 3
1,Alcoyano,Temporada 2011-12,1,1,2,0,1,2,15,Jornada 3
1,Córdoba,Temporada 2011-12,1,1,3,0,1,2,16,Jornada 3
1,Girona,Temporada 2011-12,3,1,6,0,1,2,17,Jornada 3
1,Gimnástic,Temporada 2011-12,0,1,3,0,1,2,18,Jornada 3
2,Recreativo,Temporada 2011-12,1,0,3,0,0,2,19,Jornada 3
2,Murcia,Temporada 2011-12,1,0,4,0,0,2,20,Jornada 3
2,Huesca,Temporada 2011-12,1,0,5,0,0,2,21,Jornada 3
2,Cartagena,Temporada 2011-12,0,0,6,0,0,2,22,Jornada 3
1,Elche,Temporada 2011-12,7,9,3,3,0,4,1,Jornada 5
1,Hércules,Temporada 2011-12,5,9,2,3,0,4,2,Jornada 5
1,Sabadell,Temporada 2011-12,10,9,8,3,0,4,3,Jornada 5
1,Deportivo,Temporada 2011-12,6,9,4,3,0,4,4,Jornada 5
0,Guadalajara,Temporada 2011-12,8,8,5,2,2,4,5,Jornada 5
0,Almería,Temporada 2011-12,6,8,3,2,2,4,6,Jornada 5
1,Alcorcón,Temporada 2011-12,6,7,2,2,1,4,7,Jornada 5
1,Valladolid,Temporada 2011-12,7,7,4,2,1,4,8,Jornada 5
1,Las Palmas,Temporada 2011-12,5,7,3,2,1,4,9,Jornada 5
1,Córdoba,Temporada 2011-12,3,7,3,2,1,4,10,Jornada 5
1,Xerez,Temporada 2011-12,2,7,2,2,1,4,11,Jornada 5
2,Celta,Temporada 2011-12,6,6,5,2,0,4,12,Jornada 5
2,Recreativo,Temporada 2011-12,3,6,3,2,0,4,13,Jornada 5
1,Villarreal B,Temporada 2011-12,9,5,8,1,2,4,14,Jornada 5
1,Numancia,Temporada 2011-12,2,5,2,1,2,4,15,Jornada 5
3,Barcelona B,Temporada 2011-12,7,3,7,1,0,4,16,Jornada 5
3,Murcia,Temporada 2011-12,4,3,7,1,0,4,17,Jornada 5
2,Alcoyano,Temporada 2011-12,4,2,6,0,2,4,18,Jornada 5
2,Girona,Temporada 2011-12,4,2,8,0,2,4,19,Jornada 5
2,Gimnástic,Temporada 2011-12,1,2,6,0,2,4,20,Jornada 5
3,Huesca,Temporada 2011-12,5,1,10,0,1,4,21,Jornada 5
4,Cartagena,Temporada 2011-12,2,0,11,0,0,4,22,Jornada 5
0,Elche,Temporada 2011-12,7,9,2,3,0,3,1,Jornada 4
0,Sabadell,Temporada 2011-12,9,9,6,3,0,3,2,Jornada 4
0,Valladolid,Temporada 2011-12,6,7,1,2,1,3,3,Jornada 4
0,Guadalajara,Temporada 2011-12,5,7,2,2,1,3,4,Jornada 4
0,Las Palmas,Temporada 2011-12,5,7,2,2,1,3,5,Jornada 4
1,Celta,Temporada 2011-12,6,6,4,2,0,3,6,Jornada 4
1,Hércules,Temporada 2011-12,3,6,1,2,0,3,7,Jornada 4
1,Deportivo,Temporada 2011-12,4,6,3,2,0,3,8,Jornada 4
1,Xerez,Temporada 2011-12,2,6,2,2,0,3,9,Jornada 4
0,Almería,Temporada 2011-12,5,5,3,1,2,3,10,Jornada 4
1,Alcorcón,Temporada 2011-12,4,4,2,1,1,3,11,Jornada 4
1,Villarreal B,Temporada 2011-12,6,4,5,1,1,3,12,Jornada 4
1,Córdoba,Temporada 2011-12,2,4,3,1,1,3,13,Jornada 4
2,Barcelona B,Temporada 2011-12,6,3,5,1,0,3,14,Jornada 4
2,Recreativo,Temporada 2011-12,2,3,3,1,0,3,15,Jornada 4
1,Numancia,Temporada 2011-12,1,2,2,0,2,3,16,Jornada 4
1,Girona,Temporada 2011-12,4,2,7,0,2,3,17,Jornada 4
2,Alcoyano,Temporada 2011-12,1,1,3,0,1,3,18,Jornada 4
2,Gimnástic,Temporada 2011-12,1,1,6,0,1,3,19,Jornada 4
3,Huesca,Temporada 2011-12,2,0,7,0,0,3,20,Jornada 4
3,Murcia,Temporada 2011-12,1,0,6,0,0,3,21,Jornada 4
3,Cartagena,Temporada 2011-12,2,0,9,0,0,3,22,Jornada 4
1,Hércules,Temporada 2011-12,9,16,4,5,1,7,1,Jornada 8
1,Sabadell,Temporada 2011-12,13,16,9,5,1,7,2,Jornada 8
0,Almería,Temporada 2011-12,11,15,5,4,3,7,3,Jornada 8
1,Córdoba,Temporada 2011-12,7,14,5,4,2,7,4,Jornada 8
1,Valladolid,Temporada 2011-12,11,12,7,3,3,7,5,Jornada 8
3,Deportivo,Temporada 2011-12,10,12,10,4,0,7,6,Jornada 8
2,Alcorcón,Temporada 2011-12,12,11,5,3,2,7,7,Jornada 8
2,Las Palmas,Temporada 2011-12,10,11,9,3,2,7,8,Jornada 8
2,Guadalajara,Temporada 2011-12,11,11,11,3,2,7,9,Jornada 8
2,Xerez,Temporada 2011-12,5,11,5,3,2,7,10,Jornada 8
1,Villarreal B,Temporada 2011-12,14,10,12,2,4,7,11,Jornada 8
3,Celta,Temporada 2011-12,10,10,8,3,1,7,12,Jornada 8
3,Elche,Temporada 2011-12,11,10,10,3,1,7,13,Jornada 8
2,Alcoyano,Temporada 2011-12,9,9,8,2,3,7,14,Jornada 8
3,Murcia,Temporada 2011-12,7,8,9,2,2,7,15,Jornada 8
4,Recreativo,Temporada 2011-12,5,7,7,2,1,7,16,Jornada 8
3,Girona,Temporada 2011-12,10,6,13,1,3,7,17,Jornada 8
3,Numancia,Temporada 2011-12,5,6,8,1,3,7,18,Jornada 8
4,Barcelona B,Temporada 2011-12,11,5,12,1,2,7,19,Jornada 8
4,Huesca,Temporada 2011-12,9,5,13,1,2,7,20,Jornada 8
4,Gimnástic,Temporada 2011-12,4,3,12,0,3,7,21,Jornada 8
6,Cartagena,Temporada 2011-12,3,1,15,0,1,7,22,Jornada 8
0,Almería,Temporada 2011-12,10,14,4,4,2,6,1,Jornada 7
1,Hércules,Temporada 2011-12,7,13,3,4,1,6,2,Jornada 7
1,Sabadell,Temporada 2011-12,12,13,9,4,1,6,3,Jornada 7
1,Córdoba,Temporada 2011-12,6,13,4,4,1,6,4,Jornada 7
2,Deportivo,Temporada 2011-12,10,12,8,4,0,6,5,Jornada 7
1,Valladolid,Temporada 2011-12,10,11,6,3,2,6,6,Jornada 7
1,Guadalajara,Temporada 2011-12,10,11,9,3,2,6,7,Jornada 7
2,Alcorcón,Temporada 2011-12,10,10,3,3,1,6,8,Jornada 7
2,Celta,Temporada 2011-12,9,10,6,3,1,6,9,Jornada 7
2,Xerez,Temporada 2011-12,5,10,5,3,1,6,10,Jornada 7
1,Villarreal B,Temporada 2011-12,13,9,11,2,3,6,11,Jornada 7
3,Elche,Temporada 2011-12,9,9,8,3,0,6,12,Jornada 7
2,Las Palmas,Temporada 2011-12,8,8,8,2,2,6,13,Jornada 7
3,Recreativo,Temporada 2011-12,5,7,6,2,1,6,14,Jornada 7
3,Murcia,Temporada 2011-12,7,7,9,2,1,6,15,Jornada 7
2,Alcoyano,Temporada 2011-12,7,6,8,1,3,6,16,Jornada 7
3,Girona,Temporada 2011-12,9,5,12,1,2,6,17,Jornada 7
3,Numancia,Temporada 2011-12,3,5,6,1,2,6,18,Jornada 7
4,Barcelona B,Temporada 2011-12,9,4,10,1,1,6,19,Jornada 7
4,Huesca,Temporada 2011-12,8,4,12,1,1,6,20,Jornada 7
4,Gimnástic,Temporada 2011-12,4,2,12,0,2,6,21,Jornada 7
6,Cartagena,Temporada 2011-12,3,0,15,0,0,6,22,Jornada 7
1,Hércules,Temporada 2011-12,12,25,4,8,1,10,1,Jornada 10
2,Sabadell,Temporada 2011-12,16,20,12,6,2,10,2,Jornada 10
1,Valladolid,Temporada 2011-12,16,19,9,5,4,10,3,Jornada 10
1,Almería,Temporada 2011-12,15,19,8,5,4,10,4,Jornada 10
2,Córdoba,Temporada 2011-12,8,18,7,5,3,10,5,Jornada 10
3,Celta,Temporada 2011-12,19,17,11,5,2,10,6,Jornada 10
3,Guadalajara,Temporada 2011-12,14,17,16,5,2,10,7,Jornada 10
2,Las Palmas,Temporada 2011-12,14,16,11,4,4,10,8,Jornada 10
4,Deportivo,Temporada 2011-12,15,16,14,5,1,10,9,Jornada 10
3,Murcia,Temporada 2011-12,14,15,12,4,3,10,10,Jornada 10
4,Alcorcón,Temporada 2011-12,14,14,9,4,2,10,11,Jornada 10
4,Elche,Temporada 2011-12,13,14,12,4,2,10,12,Jornada 10
3,Xerez,Temporada 2011-12,10,13,11,3,4,10,13,Jornada 10
4,Numancia,Temporada 2011-12,11,12,10,3,3,10,14,Jornada 10
5,Barcelona B,Temporada 2011-12,17,11,15,3,2,10,15,Jornada 10
3,Villarreal B,Temporada 2011-12,17,11,18,2,5,10,16,Jornada 10
5,Alcoyano,Temporada 2011-12,10,9,15,2,3,10,17,Jornada 10
6,Recreativo,Temporada 2011-12,7,8,12,2,2,10,18,Jornada 10
